team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
Ohio State,24046,Eric Mensah,DL,"6'2""",302 lbs,3,0.8600,Enrolled,Ohio State,Virginia Tech,https://247sports.com/player/eric-mensah-46134675/college-309279/
Ohio State,24046,Bodpegn Miller,WR,"6'3""",196 lbs,3,0.8600,Committed,Ohio State,Washington,https://247sports.com/player/bodpegn-miller-46144702/college-334224/
Ohio State,24046,Malik Hartford,S,"6'2""",200 lbs,3,0.8600,Committed,Ohio State,UCLA,https://247sports.com/player/malik-hartford-46125498/college-294700/
Ohio State,24046,Jarquez Carter,DL,"6'1""",288 lbs,3,0.8700,Committed,Ohio State,Miami,https://247sports.com/player/jarquez-carter-46141723/college-334227/
Ohio State,24046,Keenan Nelson Jr.,S,"6'0""",205 lbs,4,0.9000,N/A,Ohio State,N/A,https://247sports.com/player/keenan-nelson-jr-46083607/college-318495/
Ohio State,24046,Maxwell Roy,DL,"6'3""",301 lbs,3,0.8600,Committed,Ohio State,UCLA,https://247sports.com/player/maxwell-roy-46137338/college-342146/
Ohio State,24046,Jayvon McFadden,IOL,"6'3""",295 lbs,3,0.8600,Committed,Ohio State,Colorado,https://247sports.com/player/jayvon-mcfadden-46127479/college-334233/
Ohio State,24046,Quincy Porter,WR,"6'4""",210 lbs,4,0.9400,Enrolled,Ohio State,Notre Dame,https://247sports.com/player/quincy-porter-46133836/college-334216/
Ohio State,24046,Justin Terry,OT,"6'5""",324 lbs,3,0.8600,Enrolled,Ohio State,Virginia Tech,https://247sports.com/player/justin-terry-46138807/college-342152/
Ohio State,24046,Devontae Armstrong,IOL,"6'5""",314 lbs,3,0.8900,Committed,Ohio State,Miami (OH),https://247sports.com/player/devontae-armstrong-46129546/college-309277/
Ohio State,24046,Mylan Graham,WR,"6'1""",195 lbs,3,0.8900,Enrolled,Ohio State,Notre Dame,https://247sports.com/player/mylan-graham-46128507/college-318489/
Ohio State,24046,Tegra Tshabola,IOL,"6'6""",322 lbs,4,0.9200,Enrolled,Ohio State,Kentucky,https://247sports.com/player/tegra-tshabola-46083974/college-285769/
Ohio State,24046,Aaron Scott Jr.,CB,"6'0""",195 lbs,3,0.8700,Committed,Ohio State,Oregon,https://247sports.com/player/aaron-scott-jr-46129065/college-309290/
Ohio State,24046,Isaiah Kema,IOL,"6'3""",312 lbs,3,0.8600,Committed,Ohio State,Utah,https://247sports.com/player/isaiah-kema-46094669/college-343234/
Ohio State,24046,Nick McLarty,P,"6'7""",255 lbs,3,0.8000,Enrolled,Ohio State,Arizona State,https://247sports.com/player/nick-mclarty-46148187/college-318494/
Ohio State,24046,Dorian Williams,WR,"6'2""",213 lbs,3,0.8800,Committed,Ohio State,Youngstown State,https://247sports.com/player/dorian-williams-46133479/college-343236/
Ohio State,24046,Damarion Witten,WR,"6'3""",206 lbs,3,0.8900,Committed,Ohio State,Miami (OH),https://247sports.com/player/damarion-witten-46117554/college-318491/
